,ad_creative_body,count
1285,"North Carolina - in order to defeat Donald Trump YOU have to vote.

We need to register another 5,000 people in Arizona before the deadline. Register to vote today!",72
1286,"URGENT: Some of our closest competitors in this race have reported massive fundraising hauls over the last few days - and they’re using that to stake their claims in some major Super Tuesday states!
 
We’re staying focused on South Carolina, but this race is about to become a national contest, and we need to make sure we’re competitive across our diverse coalition.
    
We’ve had to raise our fundraising goals for the next week, and we need your help to make sure we hit our new goal! We need to raise another $1,495 by TONIGHT to stay on track. Can you donate now to make sure Joe Biden can win this primary and defeat Donald Trump?",72
1287,"Tú puedes hacer la diferencia. Eres nuestra voz y nuestro voto. Comparte y taguea a tus panas, familiares o conocidos de la diáspora para que salgan a votar allá y nos ayuden acá. #HazloXMi #FloridaVota #TúSiVotas",72
1288,"""We must come together to defeat the most dangerous president in modern history.""

Bernie said it best, and we're so grateful to have his endorsement. As long as we stand side by side in the fight ahead, we'll win this thing and build a future that this nation deserves – but we can't do it without your help. Will you join Bernie Sanders by pitching in now to make sure our campaign has the resources to defeat Donald Trump?",71
1289,"Can’t wait to cast your vote for Joe this year?

Voting early is easy and convenient. Click below to find out how you can vote in Nebraska!",71
1290,"It’s official: Joe WON the final debate against Donald Trump. Now, we have to take action. 

With just days left until Election Day, we need the resources to double down on advertising and voter outreach in battleground states. If we don’t double down, Joe may not win by an uncontestable margin in the electoral college.

So, will you rush a donation right now to ensure Joe, Kamala, and Democrats everywhere achieve victory? Your contribution is absolutely critical in these final days.",71
1291,"We are now less than 100 DAYS out from Election Day. And I’m energized. Grassroots Democrats across the country are coming together to vote Donald Trump and Republicans out of office, and the days left until it happens are in the double digits. 

To make this effort a reality, I need you to dig deep and make a donation, if you’re able. Anything you give now will go to immediately executing winning strategies to get our country back on track. Chip in what you can today.",71
1292,"Hi there, it’s Hillary! As we near the end of this campaign, take it from me, nothing is ever certain no matter what the polls say. This can't be another woulda, coulda, shoulda election. Together, we have the power to end Trump’s presidency and defeat the GOP. Will you fight alongside me by rushing a donation of $25 to elect Joe, Kamala, and Democrats up and down the ballot?",70
1293,"Read NPR piece on Trump's reckless return to the White House with COVID-19, putting WH residence staff at risk of infection.",70
1294,"Hey Colorado, voting by mail is quick and easy – just click below to find out where you can return your ballot today!
 
Joe and Kamala are counting on your vote, so take just a minute now to help us keep Colorado blue!",70
1295,"Folks, I’ll keep this brief. Election Day is right around the corner and we need your support. Will you chip in $5, $10, or $15 to power our final voter outreach efforts? No dollar amount is too small and every bit helps.",70
